date,meantempm,maxtempm,mintempm,meantempm_1,meantempm_2,meantempm_3,meandewptm_1,meandewptm_2,meandewptm_3,meanpressurem_1,meanpressurem_2,meanpressurem_3,maxhumidity_1,maxhumidity_2,maxhumidity_3,minhumidity_1,minhumidity_2,minhumidity_3,maxtempm_1,maxtempm_2,maxtempm_3,mintempm_1,mintempm_2,mintempm_3,maxdewptm_1,maxdewptm_2,maxdewptm_3,mindewptm_1,mindewptm_2,mindewptm_3,maxpressurem_1,maxpressurem_2,maxpressurem_3,minpressurem_1,minpressurem_2,minpressurem_3,precipm_1,precipm_2,precipm_3
2015-03-19,5,11,-1,5.0,6.0,19.0,-7.0,-9.0,0.0,1023.0,1030.0,1013.0,63.0,76.0,71.0,24.0,14.0,9.0,12.0,11.0,32.0,-3.0,0.0,6.0,-2.0,2.0,4.0,-9.0,-15.0,-5.0,1028.0,1034.0,1023.0,1019.0,1024.0,1007.0,0.0,0.0,0.0
2015-03-20,9,24,-6,5.0,5.0,6.0,1.0,-7.0,-9.0,1020.0,1023.0,1030.0,92.0,63.0,76.0,54.0,24.0,14.0,11.0,12.0,11.0,-1.0,-3.0,0.0,2.0,-2.0,2.0,-2.0,-9.0,-15.0,1022.0,1028.0,1034.0,1017.0,1019.0,1024.0,0.0,0.0,0.0
2015-03-21,11,20,1,9.0,5.0,5.0,-3.0,1.0,-7.0,1020.0,1020.0,1023.0,96.0,92.0,63.0,16.0,54.0,24.0,24.0,11.0,12.0,-6.0,-1.0,-3.0,1.0,2.0,-2.0,-6.0,-2.0,-9.0,1023.0,1022.0,1028.0,1016.0,1017.0,1019.0,0.0,0.0,0.0
2015-03-22,12,24,-2,11.0,9.0,5.0,1.0,-3.0,1.0,1020.0,1020.0,1020.0,89.0,96.0,92.0,27.0,16.0,54.0,20.0,24.0,11.0,1.0,-6.0,-1.0,2.0,1.0,2.0,-2.0,-6.0,-2.0,1024.0,1023.0,1022.0,1017.0,1016.0,1017.0,0.0,0.0,0.0
2015-03-23,6,12,-1,12.0,11.0,9.0,1.0,1.0,-3.0,1015.0,1020.0,1020.0,92.0,89.0,96.0,23.0,27.0,16.0,24.0,20.0,24.0,-2.0,1.0,-6.0,6.0,2.0,1.0,-2.0,-2.0,-6.0,1018.0,1024.0,1023.0,1011.0,1017.0,1016.0,0.0,0.0,0.0
2015-03-24,3,5,1,6.0,12.0,11.0,-2.0,1.0,1.0,1021.0,1015.0,1020.0,82.0,92.0,89.0,44.0,23.0,27.0,12.0,24.0,20.0,-1.0,-2.0,1.0,0.0,6.0,2.0,-3.0,-2.0,-2.0,1023.0,1018.0,1024.0,1018.0,1011.0,1017.0,0.0,0.0,0.0
2015-03-25,3,8,-2,3.0,6.0,12.0,1.0,-2.0,1.0,1014.0,1021.0,1015.0,92.0,82.0,92.0,62.0,44.0,23.0,5.0,12.0,24.0,1.0,-1.0,-2.0,2.0,0.0,6.0,-1.0,-3.0,-2.0,1018.0,1023.0,1018.0,1010.0,1018.0,1011.0,17.78,0.0,0.0
2015-03-26,2,11,-7,3.0,3.0,6.0,1.0,1.0,-2.0,1019.0,1014.0,1021.0,100.0,92.0,82.0,53.0,62.0,44.0,8.0,5.0,12.0,-2.0,1.0,-1.0,3.0,2.0,0.0,-3.0,-1.0,-3.0,1025.0,1018.0,1023.0,1013.0,1010.0,1018.0,0.0,17.78,0.0
2015-03-27,-1,5,-6,2.0,3.0,3.0,-2.0,1.0,1.0,1023.0,1019.0,1014.0,100.0,100.0,92.0,35.0,53.0,62.0,11.0,8.0,5.0,-7.0,-2.0,1.0,1.0,3.0,2.0,-8.0,-3.0,-1.0,1026.0,1025.0,1018.0,1020.0,1013.0,1010.0,1.02,0.0,17.78
2015-03-28,7,14,-1,-1.0,2.0,3.0,-6.0,-2.0,1.0,1024.0,1023.0,1019.0,92.0,100.0,100.0,40.0,35.0,53.0,5.0,11.0,8.0,-6.0,-7.0,-2.0,-1.0,1.0,3.0,-8.0,-8.0,-3.0,1028.0,1026.0,1025.0,1020.0,1020.0,1013.0,0.0,1.02,0.0
2015-03-29,10,18,1,7.0,-1.0,2.0,-2.0,-6.0,-2.0,1019.0,1024.0,1023.0,78.0,92.0,100.0,40.0,40.0,35.0,14.0,5.0,11.0,-1.0,-6.0,-7.0,1.0,-1.0,1.0,-6.0,-8.0,-8.0,1022.0,1028.0,1026.0,1013.0,1020.0,1020.0,0.0,0.0,1.02
2015-03-30,13,26,-1,10.0,7.0,-1.0,0.0,-2.0,-6.0,1016.0,1019.0,1024.0,82.0,78.0,92.0,20.0,40.0,40.0,18.0,14.0,5.0,1.0,-1.0,-6.0,4.0,1.0,-1.0,-6.0,-6.0,-8.0,1022.0,1022.0,1028.0,1010.0,1013.0,1020.0,0.0,0.0,0.0
2015-03-31,13,26,1,13.0,10.0,7.0,-2.0,0.0,-2.0,1017.0,1016.0,1019.0,70.0,82.0,78.0,16.0,20.0,40.0,26.0,18.0,14.0,-1.0,1.0,-1.0,1.0,4.0,1.0,-4.0,-6.0,-6.0,1022.0,1022.0,1022.0,1012.0,1010.0,1013.0,0.0,0.0,0.0
2015-04-01,20,29,10,13.0,13.0,10.0,0.0,-2.0,0.0,1014.0,1017.0,1016.0,82.0,70.0,82.0,17.0,16.0,20.0,26.0,26.0,18.0,1.0,-1.0,1.0,3.0,1.0,4.0,-1.0,-4.0,-6.0,1017.0,1022.0,1022.0,1010.0,1012.0,1010.0,0.0,0.0,0.0
2015-04-02,14,19,9,20.0,13.0,13.0,7.0,0.0,-2.0,1005.0,1014.0,1017.0,54.0,82.0,70.0,25.0,17.0,16.0,29.0,26.0,26.0,10.0,1.0,-1.0,12.0,3.0,1.0,1.0,-1.0,-4.0,1010.0,1017.0,1022.0,999.0,1010.0,1012.0,10.67,0.0,0.0
2015-04-03,6,11,1,14.0,20.0,13.0,4.0,7.0,0.0,1010.0,1005.0,1014.0,86.0,54.0,82.0,26.0,25.0,17.0,19.0,29.0,26.0,9.0,10.0,1.0,11.0,12.0,3.0,-2.0,1.0,-1.0,1015.0,1010.0,1017.0,1005.0,999.0,1010.0,2.29,10.67,0.0
2015-04-04,10,19,0,6.0,14.0,20.0,-4.0,4.0,7.0,1024.0,1010.0,1005.0,76.0,86.0,54.0,24.0,26.0,25.0,11.0,19.0,29.0,1.0,9.0,10.0,2.0,11.0,12.0,-9.0,-2.0,1.0,1028.0,1015.0,1010.0,1016.0,1005.0,999.0,1.02,2.29,10.67
2015-04-05,14,22,7,10.0,6.0,14.0,-4.0,-4.0,4.0,1023.0,1024.0,1010.0,70.0,76.0,86.0,16.0,24.0,26.0,19.0,11.0,19.0,0.0,1.0,9.0,-1.0,2.0,11.0,-7.0,-9.0,-2.0,1028.0,1028.0,1015.0,1016.0,1016.0,1005.0,0.0,1.02,2.29
2015-04-06,12,14,11,14.0,10.0,6.0,1.0,-4.0,-4.0,1011.0,1023.0,1024.0,86.0,70.0,76.0,28.0,16.0,24.0,22.0,19.0,11.0,7.0,0.0,1.0,8.0,-1.0,2.0,-5.0,-7.0,-9.0,1016.0,1028.0,1028.0,1007.0,1016.0,1016.0,0.0,0.0,1.02
2015-04-07,9,12,7,12.0,14.0,10.0,10.0,1.0,-4.0,1009.0,1011.0,1023.0,100.0,86.0,70.0,80.0,28.0,16.0,14.0,22.0,19.0,11.0,7.0,0.0,11.0,8.0,-1.0,8.0,-5.0,-7.0,1012.0,1016.0,1028.0,1007.0,1007.0,1016.0,0.0,0.0,0.0
2015-04-08,7,9,6,9.0,12.0,14.0,10.0,10.0,1.0,1011.0,1009.0,1011.0,100.0,100.0,86.0,86.0,80.0,28.0,12.0,14.0,22.0,7.0,11.0,7.0,11.0,11.0,8.0,6.0,8.0,-5.0,1015.0,1012.0,1016.0,1008.0,1007.0,1007.0,0.76,0.0,0.0
2015-04-09,6,8,3,7.0,9.0,12.0,6.0,10.0,10.0,1011.0,1011.0,1009.0,100.0,100.0,100.0,86.0,86.0,80.0,9.0,12.0,14.0,6.0,7.0,11.0,8.0,11.0,11.0,5.0,6.0,8.0,1015.0,1015.0,1012.0,1005.0,1008.0,1007.0,0.51,0.76,0.0
2015-04-10,12,20,4,6.0,7.0,9.0,6.0,6.0,10.0,1007.0,1011.0,1011.0,100.0,100.0,100.0,76.0,86.0,86.0,8.0,9.0,12.0,3.0,6.0,7.0,8.0,8.0,11.0,2.0,5.0,6.0,1017.0,1015.0,1015.0,1002.0,1005.0,1008.0,3.56,0.51,0.76
2015-04-11,14,24,5,12.0,6.0,7.0,1.0,6.0,6.0,1020.0,1007.0,1011.0,70.0,100.0,100.0,28.0,76.0,86.0,20.0,8.0,9.0,4.0,3.0,6.0,3.0,8.0,8.0,-1.0,2.0,5.0,1022.0,1017.0,1015.0,1018.0,1002.0,1005.0,0.0,3.56,0.51
2015-04-12,17,26,9,14.0,12.0,6.0,3.0,1.0,6.0,1017.0,1020.0,1007.0,76.0,70.0,100.0,23.0,28.0,76.0,24.0,20.0,8.0,5.0,4.0,3.0,6.0,3.0,8.0,2.0,-1.0,2.0,1021.0,1022.0,1017.0,1012.0,1018.0,1002.0,0.0,0.0,3.56
2015-04-13,13,21,5,17.0,14.0,12.0,10.0,3.0,1.0,1009.0,1017.0,1020.0,80.0,76.0,70.0,40.0,23.0,28.0,26.0,24.0,20.0,9.0,5.0,4.0,14.0,6.0,3.0,4.0,2.0,-1.0,1015.0,1021.0,1022.0,1004.0,1012.0,1018.0,3.81,0.0,0.0
2015-04-14,13,22,4,13.0,17.0,14.0,-1.0,10.0,3.0,1022.0,1009.0,1017.0,70.0,80.0,76.0,20.0,40.0,23.0,21.0,26.0,24.0,5.0,9.0,5.0,3.0,14.0,6.0,-5.0,4.0,2.0,1025.0,1015.0,1021.0,1015.0,1004.0,1012.0,0.0,3.81,0.0
2015-04-15,14,18,9,13.0,13.0,17.0,0.0,-1.0,10.0,1023.0,1022.0,1009.0,82.0,70.0,80.0,22.0,20.0,40.0,22.0,21.0,26.0,4.0,5.0,9.0,3.0,3.0,14.0,-2.0,-5.0,4.0,1025.0,1025.0,1015.0,1019.0,1015.0,1004.0,0.0,0.0,3.81
2015-04-16,15,23,7,14.0,13.0,13.0,6.0,0.0,-1.0,1016.0,1023.0,1022.0,77.0,82.0,70.0,41.0,22.0,20.0,18.0,22.0,21.0,9.0,4.0,5.0,9.0,3.0,3.0,-1.0,-2.0,-5.0,1019.0,1025.0,1025.0,1014.0,1019.0,1015.0,0.0,0.0,0.0
2015-04-17,18,23,13,15.0,14.0,13.0,10.0,6.0,0.0,1017.0,1016.0,1023.0,86.0,77.0,82.0,49.0,41.0,22.0,23.0,18.0,22.0,7.0,9.0,4.0,12.0,9.0,3.0,7.0,-1.0,-2.0,1019.0,1019.0,1025.0,1016.0,1014.0,1019.0,0.0,0.0,0.0
2015-04-18,17,19,14,18.0,15.0,14.0,12.0,10.0,6.0,1017.0,1017.0,1016.0,86.0,86.0,77.0,49.0,49.0,41.0,23.0,23.0,18.0,13.0,7.0,9.0,14.0,12.0,9.0,11.0,7.0,-1.0,1020.0,1019.0,1019.0,1014.0,1016.0,1014.0,0.51,0.0,0.0
2015-04-19,11,14,8,17.0,18.0,15.0,14.0,12.0,10.0,1012.0,1017.0,1017.0,90.0,86.0,86.0,68.0,49.0,49.0,19.0,23.0,23.0,14.0,13.0,7.0,16.0,14.0,12.0,11.0,11.0,7.0,1014.0,1020.0,1019.0,1008.0,1014.0,1016.0,15.75,0.51,0.0
2015-04-20,10,16,4,11.0,17.0,18.0,8.0,14.0,12.0,1008.0,1012.0,1017.0,93.0,90.0,86.0,43.0,68.0,49.0,14.0,19.0,23.0,8.0,14.0,13.0,11.0,16.0,14.0,0.0,11.0,11.0,1009.0,1014.0,1020.0,1007.0,1008.0,1014.0,4.06,15.75,0.51
2015-04-21,12,21,3,10.0,11.0,17.0,-3.0,8.0,14.0,1010.0,1008.0,1012.0,76.0,93.0,90.0,19.0,43.0,68.0,16.0,14.0,19.0,4.0,8.0,14.0,1.0,11.0,16.0,-8.0,0.0,11.0,1012.0,1009.0,1014.0,1009.0,1007.0,1008.0,0.0,4.06,15.75
2015-04-22,6,14,-3,12.0,10.0,11.0,-2.0,-3.0,8.0,1011.0,1010.0,1008.0,62.0,76.0,93.0,22.0,19.0,43.0,21.0,16.0,14.0,3.0,4.0,8.0,2.0,1.0,11.0,-4.0,-8.0,0.0,1015.0,1012.0,1009.0,1007.0,1009.0,1007.0,0.0,0.0,4.06
2015-04-23,9,20,-1,6.0,12.0,10.0,-5.0,-2.0,-3.0,1018.0,1011.0,1010.0,75.0,62.0,76.0,24.0,22.0,19.0,14.0,21.0,16.0,-3.0,3.0,4.0,-1.0,2.0,1.0,-9.0,-4.0,-8.0,1021.0,1015.0,1012.0,1016.0,1007.0,1009.0,0.0,0.0,0.0
2015-04-24,16,19,13,9.0,6.0,12.0,-1.0,-5.0,-2.0,1016.0,1018.0,1011.0,92.0,75.0,62.0,28.0,24.0,22.0,20.0,14.0,21.0,-1.0,-3.0,3.0,1.0,-1.0,2.0,-3.0,-9.0,-4.0,1020.0,1021.0,1015.0,1012.0,1016.0,1007.0,0.0,0.0,0.0
2015-04-25,12,13,9,16.0,9.0,6.0,8.0,-1.0,-5.0,1006.0,1016.0,1018.0,86.0,92.0,75.0,43.0,28.0,24.0,19.0,20.0,14.0,13.0,-1.0,-3.0,13.0,1.0,-1.0,1.0,-3.0,-9.0,1012.0,1020.0,1021.0,999.0,1012.0,1016.0,0.76,0.0,0.0
2015-04-26,11,18,4,12.0,16.0,9.0,9.0,8.0,-1.0,1004.0,1006.0,1016.0,96.0,86.0,92.0,77.0,43.0,28.0,13.0,19.0,20.0,9.0,13.0,-1.0,12.0,13.0,1.0,7.0,1.0,-3.0,1012.0,1012.0,1020.0,996.0,999.0,1012.0,6.86,0.76,0.0
2015-04-27,11,20,1,11.0,12.0,16.0,4.0,9.0,8.0,1016.0,1004.0,1006.0,86.0,96.0,86.0,36.0,77.0,43.0,18.0,13.0,19.0,4.0,9.0,13.0,7.0,12.0,13.0,2.0,7.0,1.0,1020.0,1012.0,1012.0,1013.0,996.0,999.0,0.0,6.86,0.76
2015-04-28,12,23,2,11.0,11.0,12.0,1.0,4.0,9.0,1022.0,1016.0,1004.0,89.0,86.0,96.0,26.0,36.0,77.0,20.0,18.0,13.0,1.0,4.0,9.0,4.0,7.0,12.0,-1.0,2.0,7.0,1023.0,1020.0,1012.0,1019.0,1013.0,996.0,0.0,0.0,6.86
2015-04-29,13,23,3,12.0,11.0,11.0,4.0,1.0,4.0,1022.0,1022.0,1016.0,85.0,89.0,86.0,28.0,26.0,36.0,23.0,20.0,18.0,2.0,1.0,4.0,7.0,4.0,7.0,1.0,-1.0,2.0,1024.0,1023.0,1020.0,1019.0,1019.0,1013.0,0.0,0.0,0.0
2015-04-30,14,25,2,13.0,12.0,11.0,4.0,4.0,1.0,1017.0,1022.0,1022.0,92.0,85.0,89.0,27.0,28.0,26.0,23.0,23.0,20.0,3.0,2.0,1.0,7.0,7.0,4.0,1.0,1.0,-1.0,1019.0,1024.0,1023.0,1014.0,1019.0,1019.0,0.0,0.0,0.0
2015-05-01,17,24,10,14.0,13.0,12.0,2.0,4.0,4.0,1016.0,1017.0,1022.0,85.0,92.0,85.0,19.0,27.0,28.0,25.0,23.0,23.0,2.0,3.0,2.0,4.0,7.0,7.0,-1.0,1.0,1.0,1018.0,1019.0,1024.0,1015.0,1014.0,1019.0,0.0,0.0,0.0
2015-05-02,21,29,13,17.0,14.0,13.0,6.0,2.0,4.0,1017.0,1016.0,1017.0,67.0,85.0,92.0,35.0,19.0,27.0,24.0,25.0,23.0,10.0,2.0,3.0,11.0,4.0,7.0,1.0,-1.0,1.0,1019.0,1018.0,1019.0,1014.0,1015.0,1014.0,0.25,0.0,0.0
2015-05-03,22,29,16,21.0,17.0,14.0,12.0,6.0,2.0,1012.0,1017.0,1016.0,87.0,67.0,85.0,34.0,35.0,19.0,29.0,24.0,25.0,13.0,10.0,2.0,14.0,11.0,4.0,8.0,1.0,-1.0,1015.0,1019.0,1018.0,1006.0,1014.0,1015.0,1.78,0.25,0.0
2015-05-04,16,18,13,22.0,21.0,17.0,14.0,12.0,6.0,1008.0,1012.0,1017.0,78.0,87.0,67.0,45.0,34.0,35.0,29.0,29.0,24.0,16.0,13.0,10.0,19.0,14.0,11.0,11.0,8.0,1.0,1010.0,1015.0,1019.0,1006.0,1006.0,1014.0,7.62,1.78,0.25
2015-05-05,21,26,15,16.0,22.0,21.0,12.0,14.0,12.0,1016.0,1008.0,1012.0,90.0,78.0,87.0,72.0,45.0,34.0,18.0,29.0,29.0,13.0,16.0,13.0,14.0,19.0,14.0,10.0,11.0,8.0,1019.0,1010.0,1015.0,1011.0,1006.0,1006.0,3.3,7.62,1.78
2015-05-06,19,22,16,21.0,16.0,22.0,15.0,12.0,14.0,1016.0,1016.0,1008.0,97.0,90.0,78.0,49.0,72.0,45.0,26.0,18.0,29.0,15.0,13.0,16.0,17.0,14.0,19.0,12.0,10.0,11.0,1019.0,1019.0,1010.0,1013.0,1011.0,1006.0,1.02,3.3,7.62
2015-05-07,19,24,14,19.0,21.0,16.0,16.0,15.0,12.0,1008.0,1016.0,1016.0,93.0,97.0,90.0,73.0,49.0,72.0,22.0,26.0,18.0,16.0,15.0,13.0,17.0,17.0,14.0,14.0,12.0,10.0,1013.0,1019.0,1019.0,1004.0,1013.0,1011.0,75.18,1.02,3.3
2015-05-08,13,16,11,19.0,19.0,21.0,15.0,16.0,15.0,1008.0,1008.0,1016.0,97.0,93.0,97.0,53.0,73.0,49.0,24.0,22.0,26.0,14.0,16.0,15.0,17.0,17.0,17.0,11.0,14.0,12.0,1014.0,1013.0,1019.0,1005.0,1004.0,1013.0,95.76,75.18,1.02
2015-05-09,16,21,11,13.0,19.0,19.0,9.0,15.0,16.0,1017.0,1008.0,1008.0,83.0,97.0,93.0,67.0,53.0,73.0,16.0,24.0,22.0,11.0,14.0,16.0,11.0,17.0,17.0,8.0,11.0,14.0,1019.0,1014.0,1013.0,1014.0,1005.0,1004.0,0.0,95.76,75.18
2015-05-10,15,22,8,16.0,13.0,19.0,11.0,9.0,15.0,1016.0,1017.0,1008.0,89.0,83.0,97.0,67.0,67.0,53.0,21.0,16.0,24.0,11.0,11.0,14.0,16.0,11.0,17.0,7.0,8.0,11.0,1019.0,1019.0,1014.0,1010.0,1014.0,1005.0,0.0,0.0,95.76
2015-05-11,9,13,6,15.0,16.0,13.0,15.0,11.0,9.0,1008.0,1016.0,1017.0,100.0,89.0,83.0,52.0,67.0,67.0,22.0,21.0,16.0,8.0,11.0,11.0,17.0,16.0,11.0,3.0,7.0,8.0,1013.0,1019.0,1019.0,1006.0,1010.0,1014.0,22.86,0.0,0.0
2015-05-12,13,21,6,9.0,15.0,16.0,2.0,15.0,11.0,1016.0,1008.0,1016.0,76.0,100.0,89.0,50.0,52.0,67.0,13.0,22.0,21.0,6.0,8.0,11.0,3.0,17.0,16.0,0.0,3.0,7.0,1022.0,1013.0,1019.0,1012.0,1006.0,1010.0,0.0,22.86,0.0
2015-05-13,16,22,8,13.0,9.0,15.0,3.0,2.0,15.0,1024.0,1016.0,1008.0,76.0,76.0,100.0,31.0,50.0,52.0,21.0,13.0,22.0,6.0,6.0,8.0,6.0,3.0,17.0,1.0,0.0,3.0,1027.0,1022.0,1013.0,1022.0,1012.0,1006.0,0.0,0.0,22.86
2015-05-14,17,21,12,16.0,13.0,9.0,8.0,3.0,2.0,1021.0,1024.0,1016.0,93.0,76.0,76.0,38.0,31.0,50.0,22.0,21.0,13.0,8.0,6.0,6.0,12.0,6.0,3.0,6.0,1.0,0.0,1024.0,1027.0,1022.0,1019.0,1022.0,1012.0,11.68,0.0,0.0
2015-05-15,17,23,12,17.0,16.0,13.0,14.0,8.0,3.0,1013.0,1021.0,1024.0,100.0,93.0,76.0,66.0,38.0,31.0,21.0,22.0,21.0,12.0,8.0,6.0,16.0,12.0,6.0,11.0,6.0,1.0,1017.0,1024.0,1027.0,1012.0,1019.0,1022.0,10.67,11.68,0.0
2015-05-16,22,27,16,17.0,17.0,16.0,14.0,14.0,8.0,1012.0,1013.0,1021.0,100.0,100.0,93.0,61.0,66.0,38.0,23.0,21.0,22.0,12.0,12.0,8.0,17.0,16.0,12.0,11.0,11.0,6.0,1015.0,1017.0,1024.0,1009.0,1012.0,1019.0,23.88,10.67,11.68
2015-05-17,21,28,14,22.0,17.0,17.0,17.0,14.0,14.0,1007.0,1012.0,1013.0,97.0,100.0,100.0,54.0,61.0,66.0,27.0,23.0,21.0,16.0,12.0,12.0,18.0,17.0,16.0,14.0,11.0,11.0,1010.0,1015.0,1017.0,1004.0,1009.0,1012.0,1.27,23.88,10.67
2015-05-18,13,18,7,21.0,22.0,17.0,14.0,17.0,14.0,1006.0,1007.0,1012.0,97.0,97.0,100.0,35.0,54.0,61.0,28.0,27.0,23.0,14.0,16.0,12.0,16.0,18.0,17.0,10.0,14.0,11.0,1015.0,1010.0,1015.0,1001.0,1004.0,1009.0,6.1,1.27,23.88
2015-05-19,7,11,3,13.0,21.0,22.0,5.0,14.0,17.0,1025.0,1006.0,1007.0,86.0,97.0,97.0,43.0,35.0,54.0,18.0,28.0,27.0,7.0,14.0,16.0,12.0,16.0,18.0,2.0,10.0,14.0,1029.0,1015.0,1010.0,1016.0,1001.0,1004.0,0.0,6.1,1.27
2015-05-20,9,12,7,7.0,13.0,21.0,3.0,5.0,14.0,1027.0,1025.0,1006.0,89.0,86.0,97.0,61.0,43.0,35.0,11.0,18.0,28.0,3.0,7.0,14.0,6.0,12.0,16.0,1.0,2.0,10.0,1030.0,1029.0,1015.0,1022.0,1016.0,1001.0,2.29,0.0,6.1
2015-05-21,12,22,3,9.0,7.0,13.0,6.0,3.0,5.0,1024.0,1027.0,1025.0,93.0,89.0,86.0,68.0,61.0,43.0,12.0,11.0,18.0,7.0,3.0,7.0,7.0,6.0,12.0,4.0,1.0,2.0,1026.0,1030.0,1029.0,1022.0,1022.0,1016.0,0.51,2.29,0.0
2015-05-22,13,18,8,12.0,9.0,7.0,4.0,6.0,3.0,1025.0,1024.0,1027.0,100.0,93.0,89.0,31.0,68.0,61.0,22.0,12.0,11.0,3.0,7.0,3.0,6.0,7.0,6.0,2.0,4.0,1.0,1026.0,1026.0,1030.0,1022.0,1022.0,1022.0,0.0,0.51,2.29
2015-05-23,16,17,13,13.0,12.0,9.0,7.0,4.0,6.0,1023.0,1025.0,1024.0,86.0,100.0,93.0,48.0,31.0,68.0,18.0,22.0,12.0,8.0,3.0,7.0,9.0,6.0,7.0,4.0,2.0,4.0,1024.0,1026.0,1026.0,1022.0,1022.0,1022.0,0.0,0.0,0.51
2015-05-24,19,22,16,16.0,13.0,12.0,13.0,7.0,4.0,1020.0,1023.0,1025.0,93.0,86.0,100.0,57.0,48.0,31.0,17.0,18.0,22.0,13.0,8.0,3.0,16.0,9.0,6.0,7.0,4.0,2.0,1023.0,1024.0,1026.0,1015.0,1022.0,1022.0,2.29,0.0,0.0
2015-05-25,21,27,15,19.0,16.0,13.0,16.0,13.0,7.0,1011.0,1020.0,1023.0,100.0,93.0,86.0,73.0,57.0,48.0,22.0,17.0,18.0,16.0,13.0,8.0,17.0,16.0,9.0,15.0,7.0,4.0,1016.0,1023.0,1024.0,1008.0,1015.0,1022.0,4.83,2.29,0.0
2015-05-26,19,22,15,21.0,19.0,16.0,14.0,16.0,13.0,1008.0,1011.0,1020.0,100.0,100.0,93.0,53.0,73.0,57.0,27.0,22.0,17.0,15.0,16.0,13.0,17.0,17.0,16.0,12.0,15.0,7.0,1009.0,1016.0,1023.0,1006.0,1008.0,1015.0,0.0,4.83,2.29
2015-05-27,19,28,10,19.0,21.0,19.0,14.0,14.0,16.0,1010.0,1008.0,1011.0,90.0,100.0,100.0,53.0,53.0,73.0,22.0,27.0,22.0,15.0,15.0,16.0,17.0,17.0,17.0,12.0,12.0,15.0,1014.0,1009.0,1016.0,1006.0,1006.0,1008.0,3.81,0.0,4.83
2015-05-28,21,25,17,19.0,19.0,21.0,10.0,14.0,14.0,1017.0,1010.0,1008.0,89.0,90.0,100.0,28.0,53.0,53.0,28.0,22.0,27.0,10.0,15.0,15.0,13.0,17.0,17.0,8.0,12.0,12.0,1018.0,1014.0,1009.0,1014.0,1006.0,1006.0,0.0,3.81,0.0
2015-05-29,20,27,13,21.0,19.0,19.0,17.0,10.0,14.0,1015.0,1017.0,1010.0,100.0,89.0,90.0,63.0,28.0,53.0,25.0,28.0,22.0,17.0,10.0,15.0,19.0,13.0,17.0,12.0,8.0,12.0,1017.0,1018.0,1014.0,1012.0,1014.0,1006.0,1.78,0.0,3.81
2015-05-30,16,22,9,20.0,21.0,19.0,15.0,17.0,10.0,1014.0,1015.0,1017.0,93.0,100.0,89.0,52.0,63.0,28.0,27.0,25.0,28.0,13.0,17.0,10.0,18.0,19.0,13.0,10.0,12.0,8.0,1019.0,1017.0,1018.0,1010.0,1012.0,1014.0,0.0,1.78,0.0
2015-05-31,14,22,6,16.0,20.0,21.0,7.0,15.0,17.0,1021.0,1014.0,1015.0,83.0,93.0,100.0,33.0,52.0,63.0,22.0,27.0,25.0,9.0,13.0,17.0,9.0,18.0,19.0,4.0,10.0,12.0,1023.0,1019.0,1017.0,1020.0,1010.0,1012.0,0.0,0.0,1.78
2015-06-01,19,25,12,14.0,16.0,20.0,8.0,7.0,15.0,1022.0,1021.0,1014.0,93.0,83.0,93.0,45.0,33.0,52.0,22.0,22.0,27.0,6.0,9.0,13.0,11.0,9.0,18.0,6.0,4.0,10.0,1023.0,1023.0,1019.0,1019.0,1020.0,1010.0,0.0,0.0,0.0
2015-06-02,21,26,14,19.0,14.0,16.0,11.0,8.0,7.0,1019.0,1022.0,1021.0,78.0,93.0,83.0,46.0,45.0,33.0,25.0,22.0,22.0,12.0,6.0,9.0,13.0,11.0,9.0,7.0,6.0,4.0,1021.0,1023.0,1023.0,1017.0,1019.0,1020.0,0.0,0.0,0.0
2015-06-03,23,28,17,21.0,19.0,14.0,14.0,11.0,8.0,1014.0,1019.0,1022.0,86.0,78.0,93.0,58.0,46.0,45.0,26.0,25.0,22.0,14.0,12.0,6.0,18.0,13.0,11.0,12.0,7.0,6.0,1017.0,1021.0,1023.0,1011.0,1017.0,1019.0,0.0,0.0,0.0
2015-06-04,21,23,18,23.0,21.0,19.0,17.0,14.0,11.0,1012.0,1014.0,1019.0,100.0,86.0,78.0,51.0,58.0,46.0,28.0,26.0,25.0,17.0,14.0,12.0,19.0,18.0,13.0,16.0,12.0,7.0,1015.0,1017.0,1021.0,1008.0,1011.0,1017.0,21.84,0.0,0.0
2015-06-05,23,29,16,21.0,23.0,21.0,18.0,17.0,14.0,1014.0,1012.0,1014.0,93.0,100.0,86.0,73.0,51.0,58.0,23.0,28.0,26.0,18.0,17.0,14.0,19.0,19.0,18.0,17.0,16.0,12.0,1017.0,1015.0,1017.0,1011.0,1008.0,1011.0,18.8,21.84,0.0
2015-06-06,25,31,19,23.0,21.0,23.0,17.0,18.0,17.0,1017.0,1014.0,1012.0,100.0,93.0,100.0,51.0,73.0,51.0,29.0,23.0,28.0,16.0,18.0,17.0,18.0,19.0,19.0,16.0,17.0,16.0,1020.0,1017.0,1015.0,1016.0,1011.0,1008.0,0.0,18.8,21.84
2015-06-07,23,30,16,25.0,23.0,21.0,19.0,17.0,18.0,1013.0,1017.0,1014.0,93.0,100.0,93.0,57.0,51.0,73.0,31.0,29.0,23.0,19.0,16.0,18.0,22.0,18.0,19.0,18.0,16.0,17.0,1018.0,1020.0,1017.0,1006.0,1016.0,1011.0,8.13,0.0,18.8
